Id,SalePrice
1923,218743.05061276295
1924,245995.57516872932
1925,197807.18189165634
1926,315384.70856838464
1927,150537.18100364783
1928,182180.96252122146
1929,123107.77517314645
1930,119567.27075084772
1931,143856.32885911572
1932,143108.0001978728
1933,204812.50506816633
1934,181250.94679096833
1935,171330.5945567084
1936,192371.30364839794
1937,174139.50403344395
1938,170832.9653896606
1939,209579.83767682422
1940,155128.99247482984
1941,163084.69631335707
1942,187085.0669848219
1943,168255.11066834538
1944,252624.76847441468
1945,284503.58470515494
1946,175826.20786419214
1947,244130.09893030665
1948,182818.47226890794
1949,227695.4929594612
1950,189803.55548656997
1951,293004.1682884453
1952,259477.12047896668
1953,199723.31833425807
1954,200061.9174183647
1955,141137.28306751855
1956,325952.27100304875
1957,173727.2948872924
1958,298109.9354325805
1959,172870.8936503626
1960,120004.66568986744
1961,115653.74285627133
1962,128268.82140269542
1963,152404.4386105019
1964,148180.57939702398
1965,153768.37575003447
1966,138203.3511175403
1967,256131.71614259717
1968,359166.1915061266
1969,308234.8696287022
1970,347142.88122098165
1971,344427.7033942469
1972,310833.8025042554
1973,211479.94060578468
1974,274539.09270446055
1975,374358.75252682815
1976,260559.69375577883
1977,339610.61385360576
1978,298702.7944123995
1979,260948.5004321183
1980,170016.05801643274
1981,300119.32627609913
1982,193644.0351700621
1983,171207.16026653707
1984,161314.40796097936
1985,218664.53000947987
1986,220025.23973016124
1987,148014.90552281178
1988,150050.6109788483
1989,170320.91082649445
1990,198304.24941150236
1991,201857.46530153303
1992,231474.98948794155
1993,148486.1820960072
1994,240606.82302573003
1995,163955.53428225374
1996,280690.2578064218
1997,255524.7561132899
1998,321006.6303330622
1999,234670.15276788303
2000,276475.3837618822
2001,261621.28333190043
2002,225162.76881296083
2003,222570.8642571506
2004,243890.94288411122
2005,193727.03584138726
2006,179155.56823862685
2007,222881.03222693116
2008,196691.29223205536
2009,177299.35146722777
2010,176544.26543310235
2011,134829.10773480005
2012,140712.98892602732
2013,171552.00392969334
2014,197604.1082604986
2015,192699.79028658257
2016,183475.13829513834
2017,191213.1680031517
2018,128468.90603416106
2019,134392.7781915444
2020,129959.898340183
2021,114652.00912349384
2022,207196.22111938923
2023,170045.65510350876
2024,288798.8981198747
2025,331571.98016610096
2026,152477.59734825577
2027,141349.07223998732
2028,144535.75922958864
2029,175396.27134676566
2030,242467.31006873652
2031,208820.37585810033
2032,205630.86531911875
2033,234880.04250592657
2034,164943.35710922757
2035,217224.86981714927
2036,207336.85597121823
2037,213920.31998059267
2038,232975.50253550863
2039,170209.80101501313
2040,329927.26545510394
2041,231100.9175888214
2042,191543.16162938965
2043,189651.57078883535
2044,207112.6658077892
2045,208217.96898783665
2046,184590.89600010542
2047,166211.72733885286
2048,136150.7259477315
2049,198336.77082007393
2050,176219.68973999697
2051,78075.76081953014
2052,132882.629521603
2053,154297.5963006861
2054,87081.30476161283
2055,193339.14504422646
2056,130717.08009762138
2057,145774.65332704489
2058,240518.87488643904
2059,162452.8930365166
2060,195997.26995739245
2061,231086.60644620046
2062,151002.4611455269
2063,101958.72717189112
2064,162362.1526470703
2065,134941.90749997165
2066,194709.2565038496
2067,130022.96515207436
2068,204364.9932888119
2069,73288.75317974642
2070,120075.29969638934
2071,92858.7277841659
2072,184161.82413286113
2073,151207.15477112372
2074,195043.72243280444
2075,167061.09932047754
2076,125745.2975701629
2077,168129.23819336845
2078,132992.79185971068
2079,152767.67337856453
2080,111111.77031823482
2081,145277.5369577704
2082,184369.71890956105
2083,162291.1428271716
2084,99655.90441809663
2085,125592.96719313004
2086,106202.73950445953
2087,131915.4161879202
2088,140865.69975373294
2089,80881.02208289567
2090,135878.68205682267
2091,142309.55227080343
2092,164530.80545033037
2093,169063.6357309925
2094,104440.98921616499
2095,176776.47618480693
2096,85718.46489282393
2097,106911.14010460819
2098,180424.8705195095
2099,59639.68398501058
2100,120674.82510460659
2101,162910.4477529306
2102,144698.30730019708
2103,93235.91053289692
2104,211407.07970159268
2105,139025.93250575897
2106,116349.55219905963
2107,241568.54581204147
2108,127911.66474355584
2109,116070.06266048786
2110,147824.62309190977
2111,154373.67253999415
2112,168397.18247214265
2113,131670.14590136154
2114,122309.54851377085
2115,171221.06232893633
2116,112394.39196194423
2117,174195.7058196326
2118,133373.05597339946
2119,110089.7383778941
2120,118430.63319908951
2121,122798.63248549607
2122,137794.35883054833
2123,63636.89599037415
2124,193364.04690679608
2125,200866.1430363001
2126,179202.67180982998
2127,198596.4100277121
2128,155208.59667516197
2129,97578.1580425069
2130,165114.68988166205
2131,168081.32062710144
2132,135186.79266117525
2133,127132.75829682966
2134,129496.58236644244
2135,92165.37944134508
2136,111713.73411988605
2137,121541.18021592037
2138,150044.19184155134
2139,153869.59729016514
2140,145430.05151469182
2141,134574.56052521628
2142,149853.64663795242
2143,144617.73527110537
2144,175648.53307235832
2145,137837.01961680045
2146,170998.23575192128
2147,221231.69776703243
2148,144852.90081563243
2149,154425.98517971477
2150,198418.11740948455
2151,109930.87070140829
2152,189575.88808652904
2153,198892.49224010264
2154,114704.11634412638
2155,151957.87731457557
2156,284506.5712622414
2157,256948.44219242877
2158,216041.69565640896
2159,183813.7194590389
2160,139357.06393979496
2161,215557.18547946733
2162,358311.6662431575
2163,278830.3082600323
2164,229163.1577987967
2165,190898.1982569153
2166,151455.95474578385
2167,227481.3345095341
2168,203991.2054816096
2169,184503.05677981084
2170,209325.9258275236
2171,171041.42324789098
2172,150714.05924328035
2173,158991.42023711166
2174,226477.96129251723
2175,260935.60793267572
2176,275503.4119426079
2177,220645.98038332825
2178,187730.3355010907
2179,140697.07828445281
2180,271514.063161571
2181,171416.76522385905
2182,205053.16151475813
2183,166370.04815900675
2184,152745.50566930577
2185,139717.3038596504
2186,168503.9352180748
2187,157305.57265832217
2188,144445.2655882005
2189,287687.0894709682
2190,76379.9373373759
2191,79474.12059546747
2192,109861.93357203339
2193,95093.07471598891
2194,75890.81720410736
2195,141040.78677595218
2196,106677.49750533029
2197,135116.80372806906
2198,159253.25068244975
2199,200732.98271573396
2200,137349.0450897196
2201,145262.80350721904
2202,153525.838015683
2203,170743.64339336363
2204,190731.37711274964
2205,135801.26774977244
2206,153945.52903229624
2207,185370.32305447923
2208,210182.52282327137
2209,245911.46357791018
2210,126894.66249291138
2211,110305.98310052823
2212,108984.29150611258
2213,109454.92679865749
2214,160934.46041219227
2215,98967.87263745253
2216,202842.26718705185
2217,68924.4134502129
2218,110792.04929065217
2219,91112.00814611568
2220,91284.28083315253
2221,248062.26744590013
2222,243926.5055761678
2223,285589.4221154011
2224,202551.60058758294
2225,142775.7031318638
2226,254689.98447617615
2227,218473.74894314454
2228,230904.2765186871
2229,209083.1364557198
2230,130008.85816398657
2231,169499.97156363443
2232,188390.42510519476
2233,202913.7626428198
2234,219320.4493666622
2235,232725.4185168861
2236,246256.35644299633
2237,325329.1503467118
2238,216161.42932671536
2239,116107.51479346702
2240,178230.00891929297
2241,193913.85084683538
2242,154279.49060493824
2243,145695.8544017229
2244,122816.50421236947
2245,113096.72624727298
2246,153985.91244368904
2247,112704.90035577686
2248,125536.58275385485
2249,116539.48697495657
2250,128969.38736121416
2251,157306.64305048093
2252,224113.28945167884
2253,121946.13073306784
2254,164975.8436935264
2255,204881.72742859155
2256,159980.60016491436
2257,215719.44396875726
2258,141769.146072761
2259,176037.37812348336
2260,171778.2048998198
2261,152089.79389424773
2262,183289.23079879986
2263,281316.5254877974
2264,351920.02815482015
2265,204571.50371594986
2266,226083.14661179236
2267,353464.0371940472
2268,284064.57036129147
2269,157764.84271741722
2270,181098.39745151953
2271,231988.5810595391
2272,237049.00903041643
2273,182297.398413319
2274,211505.44869156973
2275,200842.39918657346
2276,200432.59703736487
2277,214834.356908496
2278,177204.33354660778
2279,118989.10301474009
2280,121110.7504144782
2281,166561.77033593244
2282,189389.65953668964
2283,147232.58079106332
2284,131135.36531884878
2285,145768.06015654834
2286,139598.0616434207
2287,275254.78659807955
2288,227543.5117476279
2289,308770.57279578707
2290,350401.1086346978
2291,252982.18718279802
2292,313727.84612869186
2293,364527.3098022265
2294,309774.8521907379
2295,365229.5516649541
2296,248405.1670038911
2297,245600.48051981968
2298,255471.60429197064
2299,327222.04706026753
2300,300220.12178116216
2301,230118.74042162954
2302,249439.6189515239
2303,220256.66709325017
2304,204449.65775169473
2305,199142.12295598644
2306,203805.04165828845
2307,202218.91391562464
2308,199886.41965367753
2309,238272.37328155388
2310,168651.27041465518
2311,210854.7234213904
2312,160065.6753314374
2313,153396.88497281095
2314,146720.02598785175
2315,150673.288903724
2316,157804.7863358993
2317,184732.2337123656
2318,153148.98527376165
2319,146837.48354592358
2320,146832.7066249925
2321,222313.167963133
2322,151565.0198692084
2323,150257.95727893614
2324,132550.84432730384
2325,181600.88981302673
2326,133056.32392375733
2327,180972.7407614992
2328,212340.55725636752
2329,180493.73122248208
2330,185517.72724637113
2331,332493.24988047394
2332,333108.28280881577
2333,296419.7337222241
2334,241699.64638314958
2335,235138.56362678247
2336,325743.7510031019
2337,175001.41849768002
2338,247778.06012343135
2339,199272.51066253337
2340,329050.6943950997
2341,192784.05169628942
2342,214534.21340706528
2343,219889.69217189946
2344,203559.81726783654
2345,203737.13675639176
2346,168990.95755105338
2347,170942.0170435035
2348,198966.97331368426
2349,154839.09608639285
2350,235870.09933967955
2351,198868.85707378245
2352,221728.3253385804
2353,266414.78139575414
2354,121290.17292261405
2355,121130.59287532172
2356,162162.88956981563
2357,183281.27636379123
2358,196756.90742812556
2359,135404.20177244418
2360,118010.07082419426
2361,166424.776848833
2362,271126.2930650279
2363,157169.71307129957
2364,178126.238000088
2365,196734.43544469812
2366,144035.90395950028
2367,185826.08095190357
2368,196174.46668338208
2369,188842.36067517244
2370,177335.4570926565
2371,173552.19061194352
2372,180607.59846867822
2373,225623.072730337
2374,276110.6497162096
2375,185752.79800616083
2376,334201.2060984872
2377,336627.20812674763
2378,135110.33275892332
2379,280329.46999662655
2380,161565.24329825692
2381,201084.2419987388
2382,186438.61343472893
2383,200321.9959265938
2384,246685.9995582015
2385,165235.2027845318
2386,156372.00223180748
2387,141544.68919787632
2388,101098.16658456653
2389,136285.67206707908
2390,142269.56929990876
2391,161286.05857556596
2392,105296.9513480149
2393,168803.30081462816
2394,153225.26090220825
2395,222186.5590962553
2396,156802.91983421272
2397,232149.669767778
2398,129698.42182947395
2399,81784.14925413363
2400,65704.25770210393
2401,107106.94170964457
2402,146771.79774846503
2403,189649.07542715277
2404,160652.0997843938
2405,180282.0858987405
2406,134406.88156418683
2407,144915.02755758478
2408,154976.13073078627
2409,134606.8433607903
2410,212695.07497671826
2411,124368.33084335856
2412,188694.9814420989
2413,146477.3529095264
2414,135521.5508668105
2415,191130.41792138803
2416,129404.73317730355
2417,121597.61052136039
2418,116376.01099274159
2419,163597.48902377792
2420,137716.5391434212
2421,186475.1345371631
2422,138414.9212358947
2423,147315.68576309874
2424,169228.52951649216
2425,284936.434466827
2426,179476.57759923764
2427,135726.12026941762
2428,196699.55474970725
2429,111369.5084086629
2430,141499.50965287004
2431,148801.28868485524
2432,135036.0845362746
2433,151553.50443694027
2434,161353.10704676647
2435,186252.10037743291
2436,73815.86310579425
2437,107289.06790143395
2438,134047.75661393264
2439,117623.92529892128
2440,147425.3512595801
2441,141734.03533870686
2442,107057.30231704637
2443,129671.87660907321
2444,137928.98750929412
2445,110533.26706655184
2446,171064.57452372645
2447,175595.86390116738
2448,155616.07952833988
2449,141570.5040035126
2450,180277.75182911052
2451,140070.29651627378
2452,221418.67670250326
2453,77153.70003043443
2454,107569.51730277452
2455,123036.64581415849
2456,168424.1217778425
2457,129336.7149172822
2458,121348.36530591064
2459,101122.61317562807
2460,158235.17966490993
2461,124788.29156034811
2462,146938.08680008585
2463,138712.75763933672
2464,213276.51560167977
2465,145475.47457335243
2466,137212.14898890568
2467,142280.2164713393
2468,110214.21118082521
2469,124349.40228866851
2470,232110.2127846758
2471,200220.54824798336
2472,223788.21853928623
2473,153598.1637607381
2474,145322.67664384787
2475,238728.01461525395
2476,138313.55031677266
2477,150770.11362966447
2478,197686.37407026914
2479,135598.72070698335
2480,128925.30438450724
2481,152284.66499191755
2482,136867.30686727486
2483,112622.6778610914
2484,144115.91073955028
2485,122932.53650115688
2486,159586.52565947716
2487,285786.76110084244
2488,128354.08638610902
2489,165285.13616857023
2490,155114.93547332796
2491,84223.49711724055
2492,184337.88082323442
2493,135065.25964172455
2494,190799.40227126554
2495,112842.92867108206
2496,252602.76349891818
2497,188309.1107103723
2498,118312.00291859412
2499,74915.37096527366
2500,138575.1164244445
2501,163234.34992083514
2502,178126.16635321986
2503,135980.8320295118
2504,192405.37087921318
2505,206416.81554229898
2506,230368.84967353157
2507,260115.8320379782
2508,229632.17365339943
2509,208740.62908807196
2510,195758.84833750472
2511,156082.15535330505
2512,188044.3372775831
2513,225517.2884118891
2514,202916.53415268156
2515,150234.44141114372
2516,155500.61211655548
2517,141398.87807880124
2518,152861.63989438786
2519,209164.62458691283
2520,205101.90393747174
2521,169351.94016840475
2522,222859.17201164083
2523,128482.56095921007
2524,146029.7191071159
2525,150459.91246885798
2526,151231.58987740814
2527,106448.04969552768
2528,122036.73975377643
2529,138771.83171843205
2530,128322.38205650629
2531,253957.4989049276
2532,212824.22680199475
2533,200135.346326258
2534,225577.72656141227
2535,299956.97292893654
2536,233203.44528792144
2537,206356.22824277417
2538,149390.97342501185
2539,171270.98196845196
2540,154821.81613222408
2541,152159.64616103092
2542,148686.89906850105
2543,166177.47622957948
2544,137216.84454005133
2545,149329.71881434813
2546,155713.39821254078
2547,150481.45196077222
2548,169618.68099002383
2549,162309.1397087186
2550,644549.708076078
2551,130698.14867191504
2552,123599.77175492691
2553,82993.03691083235
2554,128696.30933835525
2555,95326.06385339166
2556,109688.39734897183
2557,139027.13431864136
2558,269309.5821415992
2559,163075.85398526044
2560,133479.55282285367
2561,109342.12422961813
2562,134705.00732835304
2563,131555.94556588997
2564,169364.53569010858
2565,107029.15944847158
2566,166971.21712880387
2567,153310.77712312932
2568,222616.09526732133
2569,196757.49966848877
2570,125125.80410056938
2571,202538.2223077309
2572,146925.0459598667
2573,250361.98918646039
2574,225065.1746139756
2575,146361.2842036527
2576,140662.9070386041
2577,194437.76235752009
2578,88940.92865258167
2579,62201.629143326914
2580,167111.93651954937
2581,190316.54697342278
2582,134004.43172631893
2583,257408.92096424932
2584,173683.6192760349
2585,205526.2083930132
2586,213645.05199827373
2587,211757.9793764531
2588,129630.61069972797
2589,160265.5180176282
2590,229083.79171209046
2591,261859.32126655985
2592,195937.40331351222
2593,206998.02444245992
2594,165439.33339800985
2595,176386.72765390555
2596,317389.6188164452
2597,186868.02243708735
2598,257801.62974163526
2599,243719.65306494856
2600,210826.5457645573
2601,123905.67898263136
2602,110379.61873456374
2603,123744.36931850498
2604,117634.5789225953
2605,104493.94112766671
2606,174201.36246580747
2607,255183.2053935842
2608,246515.21831371225
2609,165523.56756873723
2610,112120.02828521183
2611,216670.4078361653
2612,170816.76828822304
2613,128248.94741166192
2614,124022.01017814045
2615,173961.76455172402
2616,152341.1599769867
2617,260346.49295873038
2618,262711.92035224
2619,238281.01224325545
2620,190971.7754199041
2621,161425.31385006907
2622,185336.7324963874
2623,213507.8897213762
2624,263643.3032503565
2625,282565.8437195987
2626,163106.2046854501
2627,150203.85704014183
2628,333840.1348883751
2629,343451.41829218616
2630,258337.81883019922
2631,346828.8732412166
2632,306736.1175660545
2633,250564.58891538737
2634,311708.51804518566
2635,170662.59432134675
2636,204989.23675168134
2637,195888.48588641387
2638,245741.03372970028
2639,199545.57187159118
2640,180902.27218506273
2641,116373.13665407039
2642,208082.69669073573
2643,135696.6540685404
2644,159291.24543703048
2645,125077.5080429057
2646,125400.3157980316
2647,155840.70632745008
2648,151088.7466553932
2649,147945.88206788016
2650,125735.76798837219
2651,149201.7081718954
2652,314719.2300502215
2653,211672.83282658018
2654,223730.4806355499
2655,322861.4440589544
2656,251411.17884126597
2657,286019.8040074497
2658,240212.60062029635
2659,234699.83312758972
2660,280669.4378207104
2661,288123.1195957823
2662,297883.5455471734
2663,255464.19891371232
2664,220660.8624580364
2665,279718.3665292879
2666,247330.27822970794
2667,140996.8499104155
2668,146010.34136706815
2669,158187.3581443474
2670,240583.8238216611
2671,150916.0185380739
2672,170397.45122485203
2673,204140.83933163693
2674,205545.5211933016
2675,139982.42554376696
2676,161896.70337192484
2677,198953.97315588885
2678,236508.73654543076
2679,249789.50221385583
2680,253067.79209647392
2681,351869.9046712716
2682,315261.5180006704
2683,386524.986724005
2684,293051.48059947655
2685,313544.3787256472
2686,222682.65848389393
2687,268341.77990061505
2688,183854.0078976029
2689,158042.34345630038
2690,342600.80590599455
2691,172381.59649723195
2692,121814.99295695785
2693,183332.42458378276
2694,119042.99367075243
2695,183934.46838042888
2696,165935.53562072973
2697,199161.97210297178
2698,204617.231649633
2699,192070.32798621574
2700,155100.78775964773
2701,140735.0532746217
2702,130154.50222322032
2703,129062.41235323357
2704,158912.9486673296
2705,129870.61487001822
2706,122645.06341573352
2707,133737.95155833062
2708,138255.8367161843
2709,113625.87390865861
2710,129773.00225194743
2711,328378.90926851874
2712,344036.9337722629
2713,150533.02595937185
2714,128996.52243595354
2715,184375.65556804984
2716,115068.5246734383
2717,172356.73606650383
2718,196501.9977742761
2719,190656.95381778854
2720,185740.56169591506
2721,150029.80020771667
2722,199924.2616322005
2723,157223.4860325296
2724,131777.44726967256
2725,155205.72158555832
2726,168191.856358422
2727,194171.72512234453
2728,174782.9965816847
2729,154013.43593915302
2730,162041.64813993624
2731,121697.8200276115
2732,123207.00431413628
2733,189984.68600233307
2734,179690.9885173196
